"","MSSubClass","MSZoning","LotFrontage","LotArea","Alley","LotShape","LotConfig","Neighborhood","Condition1","HouseStyle","OverallQual","OverallCond","YearBuilt","RoofStyle","Exterior1st","MasVnrType","MasVnrArea","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageQual","GarageCond","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","log.sale.price","log.SalePrice"
"73","60","RL",74,10141,"None","IR1","Corner","Gilbert","Norm","2Story",7,5,1998,"Gable","VinylSd","BrkFace",40,"Gd","No","Unf",0,832,885,833,0,1718,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd","Fin",2,"TA","TA",0,94,0,0,291,0,0,12,2009,"WD","Normal",185000,12.1281111040605,12.1281111040605
"74","20","RL",85,10200,"None","Reg","Inside","NAmes","Norm","1Story",5,7,1954,"Gable","Wd Sdng","BrkFace",104,"TA","No","ALQ",320,404,1086,0,0,1086,1,0,1,0,3,1,"TA",6,"Typ",0,"None","Attchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,5,2010,"WD","Normal",144900,11.8837991283088,11.8837991283088
"75","50","RM",60,5790,"None","Reg","Corner","OldTown","Norm","2Story",3,6,1915,"Other","VinylSd","None",0,"Fa","No","Unf",0,840,840,765,0,1605,0,0,2,0,3,2,"TA",8,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,202,0,0,0,0,5,2010,"WD","Normal",107400,11.5843154610569,11.5843154610569
"76","Other","RM",21,1596,"None","Reg","Inside","Other","Norm","SLvl",4,5,1973,"Gable","CemntBd","None",0,"Gd","Gd","GLQ",462,0,526,462,0,988,1,0,1,0,2,1,"TA",5,"Typ",0,"None","BuiltIn","Unf",1,"TA","TA",120,101,0,0,0,0,0,11,2009,"WD","Normal",91000,11.418614785499,11.418614785499
"77","20","RL",70.0499583680267,8475,"None","IR1","Inside","NAmes","Norm","1Story",4,7,1956,"Gable","VinylSd","None",0,"TA","No","ALQ",228,724,952,0,0,952,0,0,1,0,2,1,"TA",4,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,4,2008,"WD","Normal",135750,11.8185702377962,11.8185702377962
"78","50","RM",50,8635,"None","Reg","Inside","BrkSide","Norm","1.5Fin",5,5,1948,"Gable","Wd Sdng","None",0,"TA","No","BLQ",336,295,1072,213,0,1285,1,0,1,0,2,1,"TA",6,"Min1",0,"None","Detchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,1,2008,"WD","Normal",127000,11.7519423654407,11.7519423654407
"79","90","RL",72,10778,"None","Reg","Inside","Sawyer","Norm","1Story",4,5,1968,"Hip","HdBoard","None",0,"TA","No","Unf",0,1768,1768,0,0,1768,0,0,2,0,4,2,"TA",8,"Typ",0,"None","None","None",0,"None","None",0,0,0,0,0,0,0,4,2010,"WD","Normal",136500,11.8240798936072,11.8240798936072
"80","50","RM",60,10440,"Grvl","Reg","Corner","OldTown","Norm","2Story",5,6,1910,"Gable","Wd Sdng","None",0,"TA","No","Unf",0,440,682,548,0,1230,0,0,1,1,2,1,"TA",5,"Typ",0,"None","Detchd","Unf",2,"TA","TA",74,0,128,0,0,0,0,5,2009,"WD","Normal",110000,11.6082356447746,11.6082356447746
"81","60","RL",100,13000,"None","Reg","Corner","NAmes","Norm","2Story",6,6,1968,"Gable","VinylSd","BrkFace",576,"Gd","No","Rec",448,448,1182,960,0,2142,0,0,2,1,4,1,"Gd",8,"Typ",1,"Gd","Attchd","Fin",1,"TA","TA",0,72,0,0,252,0,0,6,2009,"WD","Normal",193500,12.173032791452,12.173032791452
"82","120","RM",32,4500,"None","Reg","FR2","Mitchel","Norm","1Story",6,5,1998,"Hip","VinylSd","BrkFace",443,"Ex","No","GLQ",1201,36,1337,0,0,1337,1,0,2,0,2,1,"TA",5,"Typ",0,"None","Attchd","Fin",2,"TA","TA",0,199,0,0,0,0,0,3,2006,"WD","Normal",153500,11.9414558460094,11.9414558460094
"83","20","RL",78,10206,"None","Reg","Inside","Somerst","Norm","1Story",8,5,2007,"Gable","VinylSd","Stone",468,"Gd","No","GLQ",33,1530,1563,0,0,1563,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd","RFn",3,"TA","TA",144,99,0,0,0,0,0,10,2008,"WD","Normal",245000,12.4090134895269,12.4090134895269
"84","20","RL",80,8892,"None","IR1","Inside","NAmes","Norm","1Story",5,5,1960,"Gable","MetalSd","Other",66,"TA","No","Unf",0,1065,1065,0,0,1065,0,0,1,1,3,1,"TA",6,"Typ",0,"None","Detchd","Unf",2,"TA","TA",74,0,0,0,0,0,0,7,2007,"COD","Normal",126500,11.7479975871497,11.7479975871497
"85","80","RL",70.0499583680267,8530,"None","IR1","Inside","Gilbert","Norm","SLvl",7,5,1995,"Gable","HdBoard","BrkFace",22,"Gd","No","Unf",0,384,804,670,0,1474,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn","Fin",2,"TA","TA",120,72,0,0,0,0,700,5,2009,"WD","Normal",168500,12.0346910287746,12.0346910287746
"86","60","RL",121,16059,"None","Reg","Corner","NoRidge","Norm","2Story",8,5,1991,"Hip","HdBoard","BrkFace",284,"Gd","No","Unf",0,1288,1301,1116,0,2417,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd","Unf",2,"TA","TA",127,82,0,0,0,0,0,4,2006,"WD","Normal",260000,12.4684369099977,12.4684369099977
"87","60","RL",122,11911,"None","IR2","Inside","Gilbert","Norm","2Story",6,5,2005,"Gable","VinylSd","None",0,"Gd","Av","Unf",0,684,684,876,0,1560,0,0,2,1,3,1,"Gd",6,"Typ",1,"Gd","BuiltIn","Fin",2,"TA","TA",100,38,0,0,0,0,0,3,2009,"WD","Normal",174000,12.0668105781967,12.0668105781967
"88","160","Other",40,3951,"Pave","Reg","Corner","Somerst","Norm","2Story",6,5,2009,"Gable","VinylSd","Stone",76,"Gd","Av","Unf",0,612,612,612,0,1224,0,0,2,1,2,1,"Gd",4,"Typ",0,"None","Detchd","RFn",2,"TA","TA",0,234,0,0,0,0,0,6,2009,"New","Partial",164500,12.0106658491876,12.0106658491876
"89","50","Other",105,8470,"None","IR1","Corner","IDOTRR","Feedr","1.5Fin",3,2,1915,"Hip","Plywood","None",0,"TA","No","Unf",0,1013,1013,0,513,1526,0,0,1,0,2,1,"Other",6,"Typ",0,"None","None","None",0,"None","None",0,0,156,0,0,0,0,10,2009,"Other","Abnorml",85000,11.3504065354725,11.3504065354725
"90","20","RL",60,8070,"None","Reg","Inside","CollgCr","Norm","1Story",4,5,1994,"Gable","VinylSd","None",0,"Gd","No","GLQ",588,402,990,0,0,990,1,0,1,0,3,1,"TA",5,"Typ",0,"None","None","None",0,"None","None",0,0,0,0,0,0,0,8,2007,"WD","Normal",123600,11.7248058240057,11.7248058240057
"91","20","RL",60,7200,"None","Reg","Inside","NAmes","Norm","1Story",4,5,1950,"Gable","BrkFace","None",0,"None","None","None",0,0,1040,0,0,1040,0,0,1,0,2,1,"TA",4,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,29,0,0,0,0,0,7,2006,"WD","Normal",109900,11.6073261403917,11.6073261403917
"92","20","RL",85,8500,"None","Reg","Inside","NAmes","Norm","1Story",5,3,1961,"Hip","HdBoard","Other",203,"TA","No","Rec",600,635,1235,0,0,1235,0,0,1,0,2,1,"TA",6,"Typ",0,"None","Attchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,12,2006,"WD","Abnorml",98600,11.4988265405907,11.4988265405907
"93","30","RL",80,13360,"Grvl","IR1","Inside","Crawfor","Norm","1Story",5,7,1921,"Gable","Wd Sdng","None",0,"Gd","No","ALQ",713,163,964,0,0,964,1,0,1,0,2,1,"TA",5,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,0,44,0,0,0,0,8,2009,"WD","Normal",163500,12.0045682693194,12.0045682693194
"94","190","Other",60,7200,"None","Reg","Corner","OldTown","Norm","Other",6,6,1910,"Hip","MetalSd","None",0,"TA","Mn","Rec",1046,168,1260,1031,0,2291,0,1,2,0,4,2,"TA",9,"Typ",1,"Gd","Detchd","Unf",2,"TA","TA",0,0,0,0,99,0,0,11,2007,"WD","Normal",133900,11.8048485316793,11.8048485316793
"95","60","RL",69,9337,"None","IR1","Inside","CollgCr","Norm","2Story",6,5,1997,"Gable","VinylSd","None",0,"Gd","No","GLQ",648,176,905,881,0,1786,1,0,2,1,3,1,"Gd",7,"Typ",0,"None","Attchd","RFn",2,"TA","TA",0,162,0,0,0,0,0,5,2007,"WD","Normal",204750,12.2295450017153,12.2295450017153
"96","60","RL",70.0499583680267,9765,"None","IR2","Corner","Gilbert","Norm","2Story",6,8,1993,"Gable","VinylSd","BrkFace",68,"Gd","No","ALQ",310,370,680,790,0,1470,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","BuiltIn","Fin",2,"TA","TA",232,63,0,0,0,0,480,4,2009,"WD","Normal",185000,12.1281111040605,12.1281111040605
"97","20","RL",78,10264,"None","IR1","Inside","CollgCr","Norm","1Story",7,5,1999,"Gable","VinylSd","BrkFace",183,"Gd","Av","ALQ",1162,426,1588,0,0,1588,0,0,2,0,3,1,"Gd",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA",158,29,0,0,0,0,0,8,2006,"WD","Normal",214000,12.273731294004,12.273731294004
"98","20","RL",73,10921,"None","Reg","Inside","Edwards","Norm","1Story",4,5,1965,"Hip","HdBoard","BrkFace",48,"TA","No","Rec",520,440,960,0,0,960,1,0,1,0,3,1,"TA",6,"Typ",0,"None","Attchd","Fin",1,"TA","TA",120,0,0,0,0,0,0,5,2007,"WD","Normal",94750,11.4589971229447,11.4589971229447
"99","30","RL",85,10625,"None","Reg","Corner","Edwards","Norm","1Story",5,5,1920,"Gable","Wd Sdng","None",0,"TA","No","ALQ",108,350,835,0,0,835,0,0,1,0,2,1,"TA",5,"Typ",0,"None","Other","Unf",1,"Other","TA",0,0,77,0,0,0,400,5,2010,"COD","Abnorml",83000,11.3265958867787,11.3265958867787
"100","20","RL",77,9320,"None","IR1","Inside","NAmes","Norm","1Story",4,5,1959,"Gable","Plywood","None",0,"TA","No","ALQ",569,381,1225,0,0,1225,1,0,1,1,3,1,"TA",6,"Typ",0,"None","None","None",0,"None","None",352,0,0,0,0,0,400,1,2010,"WD","Normal",128950,11.7671800113095,11.7671800113095
"101","20","RL",70.0499583680267,10603,"None","IR1","Inside","NWAmes","Norm","1Story",6,7,1977,"Gable","Plywood","BrkFace",28,"TA","Mn","ALQ",1200,410,1610,0,0,1610,1,0,2,0,3,1,"Gd",6,"Typ",2,"TA","Attchd","RFn",2,"TA","TA",168,68,0,0,0,0,0,2,2010,"WD","Normal",205000,12.2307652581205,12.2307652581205
"102","60","RL",77,9206,"None","Reg","Inside","SawyerW","Norm","2Story",6,5,1985,"Gable","HdBoard","BrkFace",336,"Gd","No","Unf",0,741,977,755,0,1732,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd","Fin",2,"TA","TA",192,46,0,0,0,0,0,6,2010,"WD","Normal",178000,12.0895388292742,12.0895388292742
"103","90","RL",64,7018,"None","Reg","Inside","SawyerW","Norm","1Story",5,5,1979,"Gable","HdBoard","None",0,"None","None","None",0,0,1535,0,0,1535,0,0,2,0,4,2,"TA",8,"Typ",0,"None","Attchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,6,2009,"WD","Other",118964,11.6865762053166,11.6865762053166
"104","20","RL",94,10402,"None","IR1","Corner","CollgCr","Norm","1Story",7,5,2009,"Gable","VinylSd","None",0,"Gd","No","Unf",0,1226,1226,0,0,1226,0,0,2,0,3,1,"Gd",6,"Typ",0,"None","Attchd","RFn",3,"TA","TA",0,36,0,0,0,0,0,5,2010,"WD","Normal",198900,12.2005574648421,12.2005574648421
"105","50","RM",70.0499583680267,7758,"None","Reg","Corner","IDOTRR","Norm","1.5Fin",7,4,1931,"Gable","Other","BrkFace",600,"TA","No","LwQ",224,816,1226,592,0,1818,0,0,1,1,4,1,"TA",7,"Typ",2,"TA","Detchd","Unf",1,"TA","TA",0,0,0,0,184,0,0,6,2007,"WD","Normal",169500,12.0406082058026,12.0406082058026
"106","60","Other",75,9375,"None","Reg","Inside","Somerst","Norm","2Story",8,5,2003,"Hip","VinylSd","BrkFace",768,"Ex","No","Unf",0,1053,1053,939,0,1992,0,0,2,1,3,1,"Gd",9,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA",140,45,0,0,0,0,0,8,2008,"WD","Normal",250000,12.4292161968444,12.4292161968444
"107","30","RM",60,10800,"Grvl","Reg","Inside","OldTown","Norm","1Story",4,7,1885,"Other","VinylSd","None",0,"Fa","No","Unf",0,641,1047,0,0,1047,0,0,1,0,2,1,"TA",6,"Typ",0,"None","Detchd","Unf",1,"Other","Fa",0,0,0,0,0,0,450,8,2007,"WD","Normal",100000,11.5129254649702,11.5129254649702
"108","20","RM",50,6000,"None","Reg","Inside","OldTown","Norm","1Story",5,5,1948,"Gable","VinylSd","None",0,"TA","No","ALQ",104,516,789,0,0,789,0,0,1,0,2,1,"TA",5,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,0,0,0,0,0,4,2008,"WD","Partial",115000,11.6526874073454,11.6526874073454
"109","50","RM",85,8500,"None","Reg","Corner","IDOTRR","Artery","1.5Fin",5,7,1919,"Gable","CemntBd","None",0,"TA","No","Unf",0,793,997,520,0,1517,0,0,2,0,3,1,"Other",7,"Typ",0,"None","None","None",0,"None","None",0,0,144,0,0,0,0,8,2007,"WD","Normal",115000,11.6526874073454,11.6526874073454
"110","20","RL",105,11751,"None","IR1","Inside","NWAmes","Norm","1Story",6,6,1977,"Hip","Plywood","BrkFace",480,"Gd","No","BLQ",705,1139,1844,0,0,1844,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd","RFn",2,"TA","TA",0,122,0,0,0,0,0,1,2010,"COD","Normal",190000,12.1547793511426,12.1547793511426
"111","50","RL",75,9525,"None","Reg","Inside","Edwards","Norm","1.5Fin",6,4,1954,"Gable","Wd Sdng","None",0,"TA","No","Rec",444,550,1216,639,0,1855,0,0,2,0,4,1,"TA",7,"Typ",0,"None","Attchd","Unf",1,"TA","TA",182,0,0,0,0,0,0,10,2006,"WD","Normal",136900,11.8270060112765,11.8270060112765
"112","80","RL",70.0499583680267,7750,"None","IR1","Inside","Gilbert","Norm","SLvl",7,5,2000,"Gable","VinylSd","None",0,"Gd","No","GLQ",250,134,774,656,0,1430,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn","Fin",2,"TA","TA",180,0,0,0,0,0,0,4,2010,"WD","Normal",180000,12.1007121298723,12.1007121298723
"113","60","RL",77,9965,"None","Reg","Inside","CollgCr","Norm","2Story",7,5,2007,"Gable","VinylSd","Stone",220,"Ex","Av","GLQ",984,280,1282,1414,0,2696,1,0,2,1,4,1,"Other",10,"Typ",1,"Gd","BuiltIn","Fin",3,"TA","TA",120,184,0,0,168,0,0,10,2007,"New","Partial",383970,12.8583197035179,12.8583197035179
"114","20","RL",70.0499583680267,21000,"None","Reg","Corner","Crawfor","Norm","1Story",6,5,1953,"Hip","Wd Sdng","BrkFace",184,"Gd","Mn","ALQ",35,905,2259,0,0,2259,1,0,2,0,3,1,"Gd",7,"Typ",2,"Gd","Other","Unf",2,"TA","TA",166,120,192,0,0,0,0,10,2007,"COD","Abnorml",217000,12.2876526325226,12.2876526325226
"115","70","RL",61,7259,"None","IR1","Inside","Crawfor","Norm","2Story",6,8,1945,"Other","Wd Sdng","None",0,"TA","No","ALQ",774,104,1436,884,0,2320,1,0,2,1,3,1,"Gd",9,"Typ",1,"TA","Detchd","Unf",1,"TA","TA",224,0,0,0,0,0,0,7,2007,"WD","Normal",259500,12.4665119815881,12.4665119815881
"116","160","Other",34,3230,"Pave","Reg","Corner","Somerst","Norm","2Story",6,5,1999,"Gable","MetalSd","BrkFace",1129,"Gd","No","GLQ",419,310,729,729,0,1458,0,0,2,1,2,1,"TA",5,"Typ",1,"Fa","Detchd","Unf",2,"TA","TA",0,32,0,0,0,0,0,6,2007,"WD","Normal",176000,12.0782392740203,12.0782392740203
"117","20","RL",70.0499583680267,11616,"None","Reg","Inside","Sawyer","Norm","1Story",5,5,1962,"Gable","Wd Sdng","BrkFace",116,"TA","No","LwQ",170,252,1092,0,0,1092,0,1,1,0,3,1,"TA",6,"Typ",1,"Other","Attchd","Unf",1,"TA","TA",0,20,144,0,0,0,0,9,2009,"WD","Normal",139000,11.8422292121128,11.8422292121128
"118","20","RL",74,8536,"None","Reg","Corner","Edwards","Norm","1Story",5,5,2006,"Gable","VinylSd","None",0,"Gd","No","Unf",0,1125,1125,0,0,1125,0,0,1,1,2,1,"TA",5,"Typ",0,"None","Attchd","Unf",2,"TA","TA",80,64,0,0,0,0,0,4,2007,"New","Partial",155000,11.9511803959014,11.9511803959014
"119","60","RL",90,12376,"None","Reg","Corner","SawyerW","Norm","2Story",7,5,1990,"Hip","Plywood","None",0,"Gd","Mn","GLQ",1470,203,1699,1523,0,3222,1,0,3,0,5,1,"Gd",11,"Typ",2,"TA","Attchd","Unf",3,"TA","TA",367,0,0,0,0,0,0,5,2010,"WD","Normal",320000,12.6760762747759,12.6760762747759
"120","60","RL",65,8461,"None","Reg","Inside","CollgCr","Norm","2Story",6,5,2005,"Gable","VinylSd","None",0,"Gd","No","Unf",0,728,728,728,0,1456,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd","Fin",2,"TA","TA",0,24,0,0,0,0,0,7,2006,"New","Partial",163990,12.0075607293375,12.0075607293375
"121","80","RL",70.0499583680267,21453,"None","IR1","CulDSac","Other","Norm","SLvl",6,5,1969,"Other","Plywood","None",0,"TA","Gd","ALQ",938,0,988,0,0,988,1,0,1,0,1,1,"TA",4,"Typ",2,"TA","Attchd","Unf",2,"TA","TA",0,130,0,130,0,0,0,10,2006,"WD","Normal",180000,12.1007121298723,12.1007121298723
"122","50","RM",50,6060,"None","Reg","Inside","IDOTRR","Norm","1.5Fin",4,5,1939,"Gable","Other","None",0,"TA","No","Unf",0,732,772,351,0,1123,0,0,1,0,3,1,"TA",4,"Typ",0,"None","Detchd","Unf",1,"TA","TA",0,0,140,0,0,0,0,6,2007,"WD","Normal",100000,11.5129254649702,11.5129254649702
"123","20","RL",75,9464,"None","Reg","Corner","NAmes","Norm","1Story",6,7,1958,"Hip","MetalSd","BrkFace",135,"TA","No","BLQ",570,510,1080,0,0,1080,0,0,1,0,3,1,"TA",5,"Typ",0,"None","Attchd","Unf",1,"TA","TA",0,0,0,0,130,0,0,6,2008,"WD","Normal",136000,11.8204101647182,11.8204101647182
"124","120","RL",55,7892,"None","Reg","Inside","SawyerW","Norm","1Story",6,5,1993,"Gable","Plywood","None",0,"Gd","No","GLQ",300,899,1199,0,0,1199,0,0,2,0,2,1,"Gd",5,"Typ",0,"None","Attchd","RFn",2,"TA","TA",0,63,0,0,0,0,0,3,2008,"WD","Normal",153900,11.944058319827,11.944058319827
"125","20","RL",48,17043,"None","IR1","CulDSac","NWAmes","Norm","1Story",6,5,1979,"Gable","HdBoard","None",0,"Gd","No","Unf",0,1362,1586,0,0,1586,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd","Unf",2,"TA","TA",192,0,0,0,0,0,0,1,2009,"WD","Normal",181000,12.106252310248,12.106252310248
"126","190","RM",60,6780,"None","Reg","Inside","IDOTRR","Norm","1.5Fin",6,8,1935,"Gable","Wd Sdng","None",0,"TA","Av","GLQ",490,30,520,0,234,754,1,0,1,0,2,1,"TA",5,"Typ",0,"None","None","None",0,"None","None",53,0,0,0,0,0,0,6,2006,"WD","Normal",84500,11.3445068133453,11.3445068133453
"127","120","RL",70.0499583680267,4928,"None","IR1","Inside","Other","Norm","1Story",6,5,1976,"Gable","Plywood","None",0,"Gd","No","ALQ",120,958,958,0,0,958,0,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd","RFn",2,"TA","TA",0,205,0,0,0,0,0,2,2007,"WD","Normal",128000,11.7597855429018,11.7597855429018
"128","Other","RM",55,4388,"None","IR1","Inside","OldTown","Feedr","Other",5,7,1930,"Gable","Other","None",0,"TA","No","LwQ",116,556,840,0,0,840,0,0,1,0,3,1,"TA",5,"Typ",1,"TA","None","None",0,"None","None",0,0,0,0,0,0,0,6,2007,"WD","Normal",87000,11.3736633976367,11.3736633976367
"129","60","RL",69,7590,"None","Reg","Inside","NAmes","PosN","2Story",6,5,1966,"Gable","VinylSd","BrkFace",266,"TA","No","BLQ",512,148,660,688,0,1348,0,0,1,1,3,1,"TA",6,"Typ",1,"Fa","Attchd","RFn",2,"TA","TA",188,108,0,0,0,0,0,7,2006,"WD","Normal",155000,11.9511803959014,11.9511803959014
"130","20","RL",69,8973,"None","Reg","Inside","NAmes","Norm","1Story",5,7,1958,"Gable","Plywood","BrkFace",85,"TA","No","Rec",567,413,1053,0,0,1053,0,1,1,1,3,1,"Other",6,"Typ",0,"None","Other","RFn",2,"TA","TA",0,80,0,180,0,0,0,7,2006,"WD","Abnorml",150000,11.9183905730784,11.9183905730784
"131","60","RL",88,14200,"None","Reg","Corner","NAmes","Norm","2Story",7,6,1966,"Gable","MetalSd","BrkFace",309,"TA","No","Rec",445,479,1216,941,0,2157,0,0,2,1,4,1,"Gd",8,"Typ",2,"Gd","Attchd","Fin",2,"TA","TA",105,66,0,0,0,0,0,5,2006,"WD","Normal",226000,12.3282902782544,12.3282902782544
"132","60","RL",70.0499583680267,12224,"None","IR1","Corner","Gilbert","Norm","2Story",6,5,2000,"Gable","VinylSd","BrkFace",40,"Gd","No","GLQ",695,297,1022,1032,0,2054,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn","RFn",2,"TA","TA",24,48,0,0,0,0,0,7,2009,"WD","Normal",244000,12.4049235042753,12.4049235042753
"133","20","RL",75,7388,"None","Reg","Corner","NAmes","Norm","1Story",5,6,1959,"Gable","MetalSd","None",0,"TA","No","Rec",405,658,1327,0,0,1327,1,0,1,0,3,1,"Gd",7,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,7,2007,"WD","Normal",150750,11.9233781145894,11.9233781145894
"134","20","RL",70.0499583680267,6853,"None","IR1","Inside","Timber","Norm","1Story",8,5,2001,"Gable","VinylSd","BrkFace",136,"Ex","No","GLQ",1005,262,1296,0,0,1296,1,0,2,0,2,1,"Gd",6,"Typ",0,"None","Attchd","Fin",2,"TA","TA",192,25,0,0,0,0,0,6,2009,"WD","Normal",220000,12.3013828253345,12.3013828253345
"135","20","RL",78,10335,"None","IR1","Inside","Sawyer","Norm","1Story",5,6,1968,"Gable","Plywood","None",0,"TA","No","Rec",570,891,1721,0,0,1721,0,0,2,1,3,1,"TA",7,"Min1",1,"TA","Attchd","RFn",2,"TA","TA",0,96,180,0,0,0,0,7,2006,"WD","Normal",180000,12.1007121298723,12.1007121298723
"136","20","RL",80,10400,"None","Reg","Inside","NWAmes","Norm","1Story",7,6,1970,"Hip","Plywood","BrkFace",288,"TA","No","Unf",0,1304,1682,0,0,1682,0,0,2,0,3,1,"TA",7,"Typ",1,"Gd","Attchd","Unf",2,"TA","TA",98,0,0,0,0,0,0,5,2008,"WD","Normal",174000,12.0668105781967,12.0668105781967
"137","20","RL",70.0499583680267,10355,"None","IR1","Corner","NAmes","Norm","1Story",5,5,1967,"Gable","MetalSd","BrkFace",196,"TA","No","BLQ",695,519,1214,0,0,1214,0,0,2,0,3,1,"TA",5,"Typ",1,"Fa","Attchd","RFn",1,"TA","TA",0,111,0,0,0,0,0,7,2007,"WD","Normal",143000,11.870599909242,11.870599909242
"138","90","RL",82,11070,"None","Reg","Inside","Mitchel","Norm","1Story",7,5,1988,"Gable","VinylSd","BrkFace",70,"TA","No","Unf",0,1907,1959,0,0,1959,0,0,3,0,5,2,"TA",9,"Typ",0,"None","Other","Unf",3,"TA","TA",0,0,0,0,0,0,0,7,2006,"WD","Other",171000,12.0494188354848,12.0494188354848
"139","60","RL",73,9066,"None","IR1","Inside","CollgCr","Norm","2Story",8,5,1999,"Gable","VinylSd","BrkFace",320,"Gd","Mn","GLQ",668,336,1004,848,0,1852,0,0,2,1,3,1,"Gd",7,"Typ",2,"TA","Attchd","Fin",3,"TA","TA",224,106,0,0,0,0,0,12,2008,"WD","Normal",230000,12.3458345879053,12.3458345879053
"140","60","RL",65,15426,"None","IR1","Inside","CollgCr","Norm","2Story",6,5,1997,"Gable","VinylSd","None",0,"Gd","No","GLQ",821,107,928,836,0,1764,1,0,2,1,3,1,"Gd",7,"Typ",0,"None","Attchd","RFn",2,"TA","TA",276,99,0,0,0,0,0,8,2009,"WD","Normal",231500,12.3523351525084,12.3523351525084
"141","20","RL",70,10500,"None","Reg","FR2","NAmes","Norm","1Story",4,5,1971,"Gable","HdBoard","None",0,"TA","No","ALQ",432,432,864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",1,"Other","None","None",0,"None","None",0,0,0,0,0,0,0,4,2010,"Other","Normal",115000,11.6526874073454,11.6526874073454
"142","20","RL",78,11645,"None","Reg","Inside","CollgCr","Norm","1Story",7,5,2005,"Gable","VinylSd","None",0,"Gd","Av","GLQ",1300,434,1734,0,0,1734,1,0,2,0,3,1,"Gd",7,"Typ",0,"None","Attchd","Fin",2,"TA","TA",160,24,0,0,0,0,0,1,2006,"WD","Normal",260000,12.4684369099977,12.4684369099977
"143","50","RL",71,8520,"None","Reg","Corner","NAmes","Artery","1.5Fin",5,4,1952,"Gable","BrkFace","None",0,"TA","No","Rec",507,403,910,475,0,1385,0,0,2,0,4,1,"TA",6,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,6,2010,"WD","Normal",166000,12.0197430673387,12.0197430673387
"144","20","RL",78,10335,"None","IR1","Inside","CollgCr","Norm","1Story",7,5,1999,"Gable","VinylSd","BrkFace",183,"Gd","Gd","GLQ",679,811,1501,0,0,1501,1,0,2,0,3,1,"Gd",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA",144,29,0,0,0,0,0,6,2009,"WD","Normal",204000,12.2258752728264,12.2258752728264
"145","90","RM",70,9100,"None","Reg","Inside","Sawyer","RRAe","1Story",5,5,1963,"Gable","HdBoard","BrkFace",336,"TA","No","Rec",1332,396,1728,0,0,1728,1,0,2,0,6,2,"TA",10,"Typ",0,"None","Detchd","Unf",2,"TA","TA",0,0,0,0,0,0,0,11,2006,"Other","Abnorml",125000,11.7360690162844,11.7360690162844
"146","160","RM",24,2522,"None","Reg","Inside","Edwards","Norm","2Story",6,5,2004,"Gable","VinylSd","Stone",50,"Gd","No","Unf",0,970,970,739,0,1709,0,0,2,0,3,1,"Gd",7,"Other",0,"None","Detchd","Unf",2,"TA","TA",0,40,0,0,0,0,0,4,2006,"WD","Normal",130000,11.7752897294377,11.7752897294377
"147","30","RM",51,6120,"None","Reg","Corner","BrkSide","Norm","1Story",5,7,1931,"Gable","Wd Sdng","None",0,"TA","No","BLQ",209,506,875,0,0,875,1,0,1,0,2,1,"TA",5,"Typ",0,"None","Detchd","Unf",1,"Other","TA",48,0,0,0,0,0,0,11,2009,"WD","Normal",105000,11.5617156291397,11.5617156291397
